 1.00211594e-03  1.96424227e-01  1.00211594e-03  5.75436418e-02  1.00211594e-03  2.87680855e-01 
 1.01211594e-03  1.90074324e-01  1.01211594e-03  5.58680379e-02  1.01211594e-03  2.89040981e-01 
 1.02211594e-03  1.80704928e-01  1.02211594e-03  5.33329791e-02  1.02211594e-03  2.90467248e-01 
 1.03211594e-03  1.69073779e-01  1.03211594e-03  5.01512470e-02  1.03211594e-03  2.91983314e-01 
 1.04211594e-03  1.56085024e-01  1.04211594e-03  4.65775779e-02  1.04211594e-03  2.93605494e-01 
 1.05211594e-03  1.42729738e-01  1.05211594e-03  4.28919045e-02  1.05211594e-03  2.95341704e-01 
 1.06211594e-03  1.30021046e-01  1.06211594e-03  3.93810293e-02  1.06211594e-03  2.97190956e-01 
 1.07211594e-03  1.18928158e-01  1.07211594e-03  3.63199495e-02  1.07211594e-03  2.99143440e-01 
 1.08211594e-03  1.10313606e-01  1.08211594e-03  3.39540476e-02  1.08211594e-03  3.01181172e-01 
 1.09211594e-03  1.04877663e-01  1.09211594e-03  3.24832781e-02  1.09211594e-03  3.03279169e-01 
 1.10211594e-03  1.03113410e-01  1.10211594e-03  3.20493348e-02  1.10211594e-03  3.05407086e-01 
 1.11211594e-03  1.05275173e-01  1.11211594e-03  3.27265792e-02  1.11211594e-03  3.07531181e-01 
 1.12211594e-03  1.11362242e-01  1.12211594e-03  3.45172763e-02  1.12211594e-03  3.09616510e-01 
 1.13211594e-03  1.21118820e-01  1.13211594e-03  3.73514217e-02  1.13211594e-03  3.11629192e-01 
 1.14211594e-03  1.34050228e-01  1.14211594e-03  4.10911716e-02  1.14211594e-03  3.13538611e-01 
 1.15211594e-03  1.49454409e-01  1.15211594e-03  4.55396177e-02  1.15211594e-03  3.15319410e-01 
 1.16211594e-03  1.66466842e-01  1.16211594e-03  5.04533829e-02  1.16211594e-03  3.16953148e-01 
 1.17211594e-03  1.84116164e-01  1.17211594e-03  5.55582767e-02  1.17211594e-03  3.18429514e-01 
 1.18211594e-03  2.01387044e-01  1.18211594e-03  6.05670417e-02  1.18211594e-03  3.19747014e-01 
 1.19211594e-03  2.17286338e-01  1.19211594e-03  6.51980681e-02  1.19211594e-03  3.20913093e-01 
 1.20211594e-03  2.30908229e-01  1.20211594e-03  6.91938636e-02  1.20211594e-03  3.21943662e-01 
 1.21211594e-03  2.41494022e-01  1.21211594e-03  7.23380480e-02  1.21211594e-03  3.22862077e-01 
 1.22211594e-03  2.48482518e-01  1.22211594e-03  7.44697186e-02  1.22211594e-03  3.23697618e-01 
 1.23211594e-03  2.51547483e-01  1.23211594e-03  7.54941881e-02  1.23211594e-03  3.24483584e-01 
 1.24211594e-03  2.50619544e-01  1.24211594e-03  7.53893370e-02  1.24211594e-03  3.25255103e-01 
 1.25211594e-03  2.45890957e-01  1.25211594e-03  7.42071257e-02  1.25211594e-03  3.26046840e-01 
 1.26211594e-03  2.37802881e-01  1.26211594e-03  7.20701526e-02  1.26211594e-03  3.26890715e-01 
 1.27211594e-03  2.27016041e-01  1.27211594e-03  6.91634999e-02  1.27211594e-03  3.27813814e-01 
 1.28211594e-03  2.14366847e-01  1.28211594e-03  6.57224385e-02  1.28211594e-03  3.28836624e-01 
 1.29211594e-03  2.00812019e-01  1.29211594e-03  6.20168504e-02  1.29211594e-03  3.29971692e-01 
 1.30211594e-03  1.87365529e-01  1.30211594e-03  5.83334397e-02  1.30211594e-03  3.31222827e-01 
 1.31211594e-03  1.75032120e-01  1.31211594e-03  5.49569323e-02  1.31211594e-03  3.32584859e-01 
 1.32211594e-03  1.64741786e-01  1.32211594e-03  5.21515079e-02  1.32211594e-03  3.34043996e-01 
 1.33211594e-03  1.57289449e-01  1.33211594e-03  5.01436626e-02  1.33211594e-03  3.35578740e-01 
 1.34211594e-03  1.53283639e-01  1.34211594e-03  4.91075848e-02  1.34211594e-03  3.37161297e-01 
 1.35211594e-03  1.53107350e-01  1.35211594e-03  4.91539478e-02  1.35211594e-03  3.38759402e-01 
 1.36211594e-03  1.56893445e-01  1.36211594e-03  5.03227994e-02  1.36211594e-03  3.40338417e-01 
